0.204243565721	0.172209787506	0.29672164811
0.204243565721	0.215490941854	0.306993793625
0.204243565721	0.210339516486	0.507327336474
0.157607876304	0.204243565721	0.546305189625
0.172209787506	0.215490941854	0.244592074474
0.172209787506	0.210339516486	0.314840598078
0.172209787506	0.157607876304	0.408358738075
0.215490941854	0.210339516486	0.358233756307
0.157607876304	0.215490941854	0.321750531294
0.210339516486	0.157607876304	0.383600043897
0.310399999249	0.196188730426	0.317884888323
0.137116853574	0.310399999249	0.438679374406
0.220044765153	0.310399999249	0.601234801399
0.310399999249	0.352839832714	0.667619194069
0.196188730426	0.137116853574	0.122317721694
0.220044765153	0.196188730426	0.21172607363
0.196188730426	0.352839832714	0.210236936833
0.137116853574	0.220044765153	0.652458195341
0.352839832714	0.137116853574	0.461813825067
0.220044765153	0.352839832714	0.592191100272
0.0	0.306614871029	0.375966352947
0.306614871029	0.252119361843	0.436683544285
0.257120080251	0.306614871029	0.699752229822
0.306614871029	0.306614871029	0.531072534979
0.0	0.252119361843	0.0
0.0	0.257120080251	0.375966352947
0.306614871029	0.0	0.323148326104
0.257120080251	0.252119361843	0.3661926363
0.306614871029	0.252119361843	0.317023313852
0.306614871029	0.257120080251	0.543468538033
0.0	0.306614871029	0.375966352947
0.252119361843	0.306614871029	0.436683544285
0.306614871029	0.257120080251	0.715244819762
0.306614871029	0.306614871029	0.531072534979
0.252119361843	0.0	0.0
0.0	0.257120080251	0.375966352947
0.306614871029	0.0	0.323148326104
0.257120080251	0.252119361843	0.3661926363
0.306614871029	0.252119361843	0.317023313852
0.306614871029	0.257120080251	0.543468538033
0.0	0.0	1.0
0.0	0.0	0.658037006476
0.0	0.0	0.711402081851
0.0	0.0	0.375272842061
0.0	0.0	0.658037006476
0.0	0.0	0.698930762278
0.0	0.0	0.355567023567
0.0	0.0	0.417226144861
0.0	0.0	0.375272842061
0.0	0.0	0.299854571608
0.0	0.0	0.0
0.0	0.0	0.0
0.0	0.0	0.0
0.0	0.0	0.0
0.0	0.0	0.302137539736
0.0	0.0	0.782542290037
0.0	0.0	0.467137977728
0.0	0.0	0.0
0.0	0.0	0.0
0.0	0.0	0.0
0.0	0.0	0.0
0.0	0.0	0.0
0.0	0.0	0.467137977728
0.0	0.0	0.391848166819
0.0	0.0	0.22793985032
0.0	0.0	0.352022491318
0.0	0.0	0.488037289078
0.0	0.0	0.187522682461
0.0	0.0	0.408286959495
0.0	0.0	0.343327040634
0.0	0.0	0.159952642827
0.0	0.0	0.569676706276
0.0	0.0	0.289912854545
0.0	0.0	0.578356986647
0.0	0.0	0.578356986647
0.0	0.0	0.623418130454
0.0	0.0	1.0
0.0	0.0	0.824236750265
0.0	0.0	0.824236750265
0.34186607227	0.0	0.377543239992
0.0	0.245270701102	0.374203164608
0.0	0.0	0.482114030019
0.312701894457	0.0	0.685923812184
0.245270701102	0.34186607227	0.574665118762
0.0	0.34186607227	0.301737194749
0.312701894457	0.34186607227	0.688836505347
0.0	0.245270701102	0.40783132851
0.312701894457	0.245270701102	0.568548887028
0.0	0.312701894457	0.339579309058
0.0	0.0	0.266168850542
0.0	0.0	0.0
